ID,glob_feat0,glob_feat1,glob_feat2,y,SMILES0,seg0_feat0,seg0_feat1,SMILES1,seg1_feat0,seg1_feat1,SMILES2,seg2_feat0,seg2_feat1,SMILES3,seg3_feat0,seg3_feat1,SMILES4,seg4_feat0,seg4_feat1,SMILES5,seg5_feat0,seg5_feat1
8754,0.34775685910397136,0.0,1.0,-2.218865204263164,F[P-](F)(F)(F)(F)F,,0.09414144246432792,O=C1OCCO1,,0.3623434230142691,CCOC(OC)=O,,0.5435151345214031,,,,,,,,,
8755,0.3861241026860907,0.0,1.0,-2.1463064933424807,F[P-](F)(F)(F)(F)F,,0.09417021435911918,O=C1OCCO1,,0.3623319142563523,CCOC(OC)=O,,0.5434978713845285,,,,,,,,,
8756,0.42449134626821,0.0,1.0,-2.10099840630585,F[P-](F)(F)(F)(F)F,,0.09651882302823073,O=C1OCCO1,,0.36139247078870773,CCOC(OC)=O,,0.5420887061830615,,,,,,,,,
8757,0.46285858985032935,0.0,1.0,-2.0538010086301646,F[P-](F)(F)(F)(F)F,,0.09421460528251155,O=C1OCCO1,,0.36231415788699517,CCOC(OC)=O,,0.5434712368304933,,,,,,,,,
8758,0.5012258334324488,0.0,1.0,-2.008418650654616,F[P-](F)(F)(F)(F)F,,0.09511311045413882,O=C1OCCO1,,0.3619547558183441,CCOC(OC)=O,,0.5429321337275171,,,,,,,,,
8759,0.1175533976112554,0.0,1.0,-3.017263902866171,F[P-](F)(F)(F)(F)F,,0.117870857179965,O=C1OCCO1,,0.352851657128014,CCOC(OC)=O,,0.5292774856920209,,,,,,,,,
8760,0.15592064119337473,0.0,1.0,-2.765974770482741,F[P-](F)(F)(F)(F)F,,0.116435550656945,O=C1OCCO1,,0.353425779737222,CCOC(OC)=O,,0.530138669605833,,,,,,,,,
8761,0.19428788477549405,0.0,1.0,-2.5862132094741654,F[P-](F)(F)(F)(F)F,,0.116458568172778,O=C1OCCO1,,0.353416572730889,CCOC(OC)=O,,0.530124859096333,,,,,,,,,
8762,0.23265512835761337,0.0,1.0,-2.4516416969336134,F[P-](F)(F)(F)(F)F,,0.11764725845473,O=C1OCCO1,,0.352941096618108,CCOC(OC)=O,,0.529411644927162,,,,,,,,,
8763,0.2710223719397327,0.0,1.0,-2.3196863748122274,F[P-](F)(F)(F)(F)F,,0.115061076140055,O=C1OCCO1,,0.353975569543978,CCOC(OC)=O,,0.530963354315967,,,,,,,,,
8764,0.309389615521852,0.0,1.0,-2.2369934634600233,F[P-](F)(F)(F)(F)F,,0.11625141053028,O=C1OCCO1,,0.353499435787888,CCOC(OC)=O,,0.530249153681832,,,,,,,,,
8765,0.34775685910397136,0.0,1.0,-2.161595772240659,F[P-](F)(F)(F)(F)F,,0.116280182425072,O=C1OCCO1,,0.353487927029971,CCOC(OC)=O,,0.530231890544957,,,,,,,,,
8766,0.3861241026860907,0.0,1.0,-2.105979396118863,F[P-](F)(F)(F)(F)F,,0.11688685837810099,O=C1OCCO1,,0.35324525664876,CCOC(OC)=O,,0.529867884973139,,,,,,,,,
8767,0.42449134626821,0.0,1.0,-2.047465632858156,F[P-](F)(F)(F)(F)F,,0.11720745949149,O=C1OCCO1,,0.35311701620340397,CCOC(OC)=O,,0.529675524305106,,,,,,,,,
8768,0.46285858985032935,0.0,1.0,-1.9999801174042269,F[P-](F)(F)(F)(F)F,,0.11723458727800799,O=C1OCCO1,,0.353106165088797,CCOC(OC)=O,,0.529659247633195,,,,,,,,,
8769,0.5012258334324488,0.0,1.0,-1.9596431900529243,F[P-](F)(F)(F)(F)F,,0.119006113943019,O=C1OCCO1,,0.35239755442279197,CCOC(OC)=O,,0.5285963316341891,,,,,,,,,
